,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
8032,3.0,264.9366257,39415.92204,Healthcare,88.31220858,No,446.3247231000001,Yes,Male,After_16:00,0.41274615,0.635932636,5.662446192000001,4.769843793,5.253967855,2.624043871,3193.0,6.860179175,513.4223745,5490.09198,60443.212479999995,No,199205.7584,22.65882553,56.669393799999995,91.98724672,7897.358393,80.0,30-45,3.0,762.8409187999999,10.0,Motorcycle_or_truck,Industry_or_other,512.2566188999999,1.0,Yes
3909,8.0,1781.842579,274364.7178,Environment,593.9475263999999,Yes,461.93427130000003,Yes,Male,By_16:00,0.22314747399999998,0.979457921,3.70217086,5.489681892,3.0454742439999998,2.8908451060000004,9601.0,52.59114117,487.05800999999997,5593.4587329999995,56764.96267000001,Yes,213383.271,22.06939079,78.56908629,18.27773356,353377.6117,90.0,Below_30,2.0,700.7943157000001,12.0,Public_or_other,Hightech,432.4973592,3.0,No
9688,8.0,666.8053501,58694.140920000005,Healthcare,222.26845,No,264.0687012,Yes,Female,After_16:00,0.6533215720000001,0.397132076,4.641724668999999,6.4586062470000005,4.306972383,3.8103517769999997,3306.0,47.4523565,527.8587295,3696.4044710000003,61588.768379999994,No,69732.27895,22.97517638,279.1411862,16.60175447,49635.53233,80.0,Below_30,1.0,824.7602071,,Public_or_other,Student_or_Unemployed,646.5609607999999,0.0,Yes
1415,4.0,1098.1981640000001,41596.364,Social,366.0660547,Yes,113.63076000000001,Yes,Female,After_16:00,0.37165192799999996,0.190914052,4.225496654,1.70027467,1.600894658,5.080028747,8386.0,19.47079292,464.60984299999996,2065.527286,54461.60253,Yes,12911.94961,21.5548102,422.747193,91.7501298,134380.4225,70.0,Below_30,1.0,763.4487209,11.0,Car,Student_or_Unemployed,667.8735724999999,0.0,No
5101,3.0,232.12240669999997,36585.67302,Healthcare,77.37413557,No,472.84112130000005,Yes,Male,By_16:00,0.319599775,0.189583589,7.245416259,6.961480047999999,3.920178229,4.534134488,6606.0,31.88169484,490.9254061000001,5710.262025,62550.714329999995,No,223578.72600000002,22.15683655,165.04144490000002,6.254028878,6074.13099,80.0,Below_30,3.0,820.3861684999999,12.0,Car,Student_or_Unemployed,662.5383819,0.0,No
8862,5.0,336.9216904,40484.26957,Healthcare,112.3072301,No,360.47785639999995,Yes,Male,By_16:00,0.6227228929999999,0.745942186,0.183737325,5.947516032,0.453564599,0.9993178420000001,7276.0,39.46623015,419.4931002,4443.7647640000005,51121.50393,No,129944.2849,20.48153071,161.1087855,1.3536561280000001,12735.22117,80.0,30-45,3.0,662.1553227,12.0,Motorcycle_or_truck,Hightech,497.1274937,1.0,No
3710,6.0,1810.9584280000001,337108.667,Education,603.6528093999999,Yes,558.4479386,No,Male,By_16:00,0.281332992,0.7128941529999999,8.188371414,0.23164563100000002,0.380841056,9.653297344,9791.0,40.39795687,349.2363812,6282.952147999999,48512.81864,Yes,311864.1001,18.68786722,162.7231522,63.90146804,365010.3671,100.0,30-45,0.0,,15.0,Foot_or_bicycle,Industry_or_other,481.75187769999997,0.0,Yes
2705,10.0,1449.100155,117293.7336,Financial,483.03338489999993,Yes,242.8273847,Yes,Female,By_16:00,0.525759999,0.426748125,2.0971933430000003,0.934066793,8.593933859,0.390425625,9433.0,46.42332962,527.5392701999999,3483.3523880000002,55211.12379,Yes,58965.138770000005,22.96822305,282.6184225,96.62906348,233814.2843,60.0,30-45,1.0,692.1097474999999,11.0,Public_or_other,Services_or_Retail,386.0833318,0.0,Yes
9022,8.0,199.3574301,27846.350130000003,Financial,66.45247671,No,419.04156939999996,Yes,Male,After_16:00,0.235177695,0.667052689,9.067166192,8.712793922000001,5.667671561000001,3.8189891069999997,3891.0,93.06281134,408.0937536,5006.603201,52017.1472,No,175595.8369,20.20133049,126.6999297,11.27415563,4492.384138,60.0,45_and_up,1.0,675.4046272999999,11.0,Motorcycle_or_truck,Services_or_Retail,532.4321843,0.0,No
9249,5.0,198.5357894,27100.42263,Foreign_Affairs,66.17859645,No,409.50434260000003,Yes,Female,After_16:00,0.115778028,0.890191602,4.614415437,2.439306998,5.15992963,4.688045715,3580.0,7.324259308999999,404.2671548,4903.577735,48473.91932,,167693.8066,20.10639587,166.15728130000002,74.24402691,4455.785225,40.0,Below_30,1.0,604.1598543,8.0,Car,Services_or_Retail,,0.0,Yes
4304,8.0,371.8997431,48857.20666,Foreign_Affairs,123.966581,No,394.1159485,Yes,Male,After_16:00,0.615602833,0.819708047,1.024131556,,9.318761998,9.260402852999999,7982.0,73.74580076,527.3365034,4995.8324920000005,59104.35404,Maybe,155327.3808,22.96380856,122.75248470000001,6.6190720999999995,15501.67979,40.0,Below_30,1.0,736.1332011,7.0,Car,Hightech,444.2375063,3.0,No
3220,6.0,56.09145399,8068.794528,Social,18.69715133,No,,Yes,Male,By_16:00,0.46531099200000003,0.610255114,9.855366119,3.254809573,6.082506611,3.031101651,7590.0,54.51519273,411.6039153,5138.728621,50692.60398,No,186237.1969,20.28802394,,98.98944318,378.2806191,70.0,30-45,2.0,640.2923277000001,13.0,Foot_or_bicycle,Hightech,453.38719199999997,2.0,No
2880,5.0,890.8122153999999,139277.0995,Healthcare,296.93740510000003,No,469.0453176,Yes,Male,After_16:00,0.362225299,0.320630745,7.278089342,0.800716917,1.864448607,6.184092786,4621.0,39.97929962,358.14345319999995,5406.740082,47763.73113,No,220003.51,18.92467842,146.0429041,29.32453211,88478.75997999999,80.0,30-45,3.0,611.3746064,13.0,Public_or_other,Student_or_Unemployed,484.2819335,0.0,No
7964,9.0,213.0370895,23557.15195,Military,71.01236317,No,331.733108,Yes,Female,By_16:00,0.296074968,0.557213261,4.450852405,2.950815472,6.448094492999999,7.587799861000001,8985.0,,475.83478629999996,4269.000653,54416.45714,Maybe,110046.855,21.81363762,173.4267751,96.70596307,5123.7680869999995,30.0,30-45,2.0,694.2553011,9.0,Motorcycle_or_truck,Public_Sector,465.6613652,,Yes
4223,1.0,582.2969544,92816.68816,Healthcare,194.0989848,No,478.1925483,Yes,Male,After_16:00,0.566726232,0.334936115,4.793152593,3.080766492,9.045798546,7.77292259,6360.0,43.19378939,423.2270465,5628.379575999999,,No,228668.1132,20.57248275,81.50802327,99.25691606,37878.51489,80.0,Below_30,2.0,686.9986572,13.0,Car,Student_or_Unemployed,516.5501212,0.0,No
8437,6.0,79.77836786,10345.22785,Foreign_Affairs,26.59278929,No,389.0237965,Yes,Male,By_16:00,0.556481105,0.727093477,9.435807059,4.76547786,1.416772355,9.749539881,5993.0,67.03400484,440.4279483,4771.093862,51472.03291,Maybe,151339.5142,20.9863753,150.04881930000002,89.98917474,743.7692314,40.0,30-45,3.0,644.5134572000001,10.0,Car,Services_or_Retail,418.4518481,0.0,Yes
7016,10.0,336.82149889999994,39488.277780000004,Environment,112.27383300000001,No,351.71399019999996,Yes,Male,By_16:00,0.878636871,0.400317431,3.364567801,2.7114911939999997,2.627485716,8.956571283999999,8084.0,37.22783916,535.1147075,4587.369317000001,65260.441660000004,No,123702.7309,23.1325465,264.4907101,65.50274596,12727.6874,90.0,Below_30,2.0,874.8643582000001,13.0,Foot_or_bicycle,Public_Sector,716.1794447999999,1.0,Yes
5015,2.0,336.3312752,54058.05202999999,Foreign_Affairs,112.11042509999999,No,482.18577350000004,Yes,Male,By_16:00,0.649355307,0.08740528199999999,9.524870538,9.399445347999999,8.103329265,7.869669827999999,8926.0,98.27608571,445.2392615,5712.336258,54522.22033,Maybe,232503.1202,21.10069339,67.14217752,55.4695775,12690.857829999999,40.0,45_and_up,1.0,681.6713314,6.0,Foot_or_bicycle,Student_or_Unemployed,465.47483739999996,2.0,Yes
8173,5.0,350.3629277,45270.75412,Military,116.7876426,No,387.6330844,Yes,Male,After_16:00,0.5832237579999999,0.266768518,4.988374552,2.9230075889999996,3.834762159,8.071595387999999,6358.0,57.6852428,530.9909554999999,4938.312755,59062.5198,Maybe,150259.4081,23.04324099,133.705354,77.79145937,13766.1411,30.0,45_and_up,2.0,733.9047537,6.0,Foot_or_bicycle,Hightech,434.4991706,0.0,Yes
3635,4.0,190.7987992,20619.458430000002,Healthcare,63.59959973,No,324.20736170000004,Yes,Male,After_16:00,0.137281406,0.15487404400000002,1.250192584,1.3742006340000001,9.575995405,6.641118072,8005.0,82.19190428,378.5265436,3999.126704,45248.354510000005,No,105110.4134,19.45575862,231.44471439999998,31.66888691,4118.508686,80.0,Below_30,1.0,578.6317096,8.0,,Student_or_Unemployed,411.07416839999996,0.0,No
2416,10.0,438.4990359,54004.961260000004,Environment,146.16634530000002,No,369.47603189999995,Yes,Male,After_16:00,0.116498638,0.976165085,4.527060126,4.831774854,4.270986118,1.097710913,7585.0,83.4017586,426.2941704,4547.348660000001,49339.30852,No,136512.5382,20.64689251,186.3223436,35.88937195,21520.76684,90.0,45_and_up,0.0,615.2793642000001,12.0,Public_or_other,Hightech,389.3340153,0.0,No
9348,2.0,53.99095914,8476.465168,Foreign_Affairs,17.99698638,No,470.99358689999997,Yes,Male,After_16:00,0.7834333259999999,0.6976178759999999,5.449373766,5.840921837000001,7.44967913,3.5435975689999997,4283.0,22.14722373,382.49627250000003,5474.928414,48328.15396,Maybe,221834.9589,19.55751192,143.6224575,36.63695252,351.88850510000003,40.0,Below_30,3.0,602.6842905,7.0,Foot_or_bicycle,Student_or_Unemployed,422.6765733,0.0,Yes
5014,7.0,710.566769,75918.52272000001,Social,236.8555897,No,320.52662480000004,Yes,Male,By_16:00,0.826181266,0.98524608,5.775177984,,7.956152386,1.647683745,7651.0,81.88437896,368.1224997,3941.511247,43593.64535,No,102737.3172,19.1865187,253.9230159,35.35470604,56347.42594,70.0,Below_30,2.0,552.38232,6.0,Motorcycle_or_truck,Student_or_Unemployed,378.0388156,3.0,No
2614,9.0,179.682638,29352.34722,Social,59.89421267,No,490.06984000000006,Yes,Male,By_16:00,0.7889146840000001,0.542628356,9.540781511,6.1373137920000005,3.876230726,3.11538616,8749.0,5.806270335,415.5685642,5731.8355280000005,52496.10076,No,240168.4481,20.38549887,88.68171408,71.96737337,3657.2109240000004,70.0,Below_30,4.0,660.3975687999999,7.0,Car,Services_or_Retail,474.757754,0.0,Yes
7428,8.0,217.7885028,21505.36656,Financial,72.5961676,No,296.2328077,Yes,Male,By_16:00,0.47511127799999997,0.734876034,0.9875555779999999,3.862258743,3.7420644610000005,9.826131088,9626.0,69.38687684,480.6669478999999,3923.6619729999998,58266.56509,No,87753.87637,21.92411795,249.39528230000002,28.45646534,5352.799717,60.0,45_and_up,3.0,783.4681324000001,12.0,Motorcycle_or_truck,Student_or_Unemployed,642.489197,0.0,No
2294,6.0,706.0087852,94697.92429,Healthcare,235.33626170000002,No,402.39410449999997,Yes,Female,By_16:00,0.414803504,0.32902986300000003,4.877428673,1.1408955159999998,1.658861572,9.902281624,7351.0,69.85769367,453.40295430000003,4930.746953,55384.47867999999,No,161921.0153,,113.2408257,80.71203046,55628.49235,,Below_30,2.0,715.0747338,10.0,Public_or_other,Public_Sector,533.545329,6.0,No
2699,9.0,-243.87635580000003,-49367.61187,Education,-81.29211862,Yes,607.2865699,No,Male,By_16:00,0.203896212,0.648537515,0.36553626899999997,4.785242353,6.918640357999999,5.274594363,8339.0,11.42855999,542.0894967999999,7157.044693000001,67408.08235,Yes,368796.97799999994,23.28281548,150.2452799,0.7281758359999999,6537.11643,100.0,Below_30,1.0,846.8059631000001,13.0,Motorcycle_or_truck,Student_or_Unemployed,596.3935179,,Yes
8364,9.0,1237.054364,163945.0222,,412.3514546,Yes,397.5856526,Yes,Male,After_16:00,0.055417389000000004,0.792767808,5.068083347,0.072505334,9.195853162,2.834249681,4875.0,83.50124173,469.2649398,4914.3864060000005,46010.64664,Yes,158074.3512,21.66252386,438.8562195,25.16101266,170456.0736,100.0,45_and_up,2.0,499.2816927,13.0,Motorcycle_or_truck,Industry_or_other,74.36936327,0.0,No
981,10.0,586.535093,95164.25299,Other,195.51169769999998,No,486.74454840000004,Yes,Female,By_16:00,0.20159753600000002,0.388584033,3.420545713,8.53524274,1.705950364,2.723303942,7412.0,22.31754994,418.2596937,5703.964872,52507.13186,Maybe,,20.45139833,88.65592651,89.31536698,38430.33562,50.0,45_and_up,2.0,659.2755496,10.0,Public_or_other,Services_or_Retail,468.33474079999996,1.0,No
612,8.0,309.16760930000004,48402.07359,Other,103.0558698,No,469.66828489999995,Yes,Male,By_16:00,0.199428865,0.601938748,2.233250241,9.930585707,7.372725776,5.425063206,7300.0,19.63621676,339.77861160000003,5376.240072,44910.53416,Maybe,220588.2978,18.4330847,180.0573919,13.88947936,10733.568159999999,50.0,Below_30,3.0,564.5911526000001,7.0,Public_or_other,Industry_or_other,423.64714730000003,3.0,Yes
6916,2.0,149.1932951,35116.80111,Healthcare,49.73109837,No,706.1336319000001,No,Male,After_16:00,0.857670212,0.918548982,8.213492625,4.55917492,5.9602084589999995,0.006221076,5147.0,60.61178234,679.5691257,8420.47457,78368.21953,No,498624.7061,26.06854668,274.23666529999997,33.74048616,2532.9132440000003,80.0,30-45,3.0,943.0607443,,Foot_or_bicycle,Hightech,521.6703359,0.0,No
7292,9.0,279.53346650000003,36825.462289999996,Foreign_Affairs,93.17782216,No,395.2170316,Yes,Female,By_16:00,0.07767735,0.806542896,1.179733884,1.197951965,3.5942391839999996,9.49300858,3089.0,29.558073800000003,398.14346980000005,4748.457256000001,48857.909210000005,Maybe,156196.5021,19.95353277,155.3455404,44.80440558,8785.284364,40.0,Below_30,2.0,621.497393,6.0,Car,Industry_or_other,,1.0,Yes
5969,10.0,1328.799375,122578.5805,Education,442.93312510000004,Yes,276.7428616,Yes,Female,By_16:00,0.989720005,0.598375345,7.801069566000001,5.619817072999999,7.704401561,5.03249343,8678.0,35.26731024,340.1157063,3447.6600280000002,39971.11056,Yes,76586.61142999999,18.44222618,312.7500463,28.91505063,196642.6864,100.0,45_and_up,2.0,508.9354959,12.0,Car,Public_Sector,350.3141481,0.0,Yes
1329,7.0,1095.5181949999999,189509.6657,Healthcare,365.1727316,Yes,518.9589728,No,Male,After_16:00,0.9956162009999999,0.6122159660000001,0.9357039159999999,6.856035453,1.244709382,7.335407189,9343.0,10.75690805,412.5582363,6014.7062,53002.38873,Yes,269318.4154,20.31152964,90.57951867,64.29334569,133726.2966,80.0,45_and_up,2.0,666.1423814,10.0,Motorcycle_or_truck,Public_Sector,485.88814299999996,1.0,Yes
8123,5.0,546.8126829,55245.18005,Education,182.2708943,No,303.09381139999994,Yes,Male,After_16:00,0.6902861240000001,0.777335749,0.282136025,8.472672175,6.550810833,7.609597542,5689.0,52.75019531,494.9596649,4020.8574439999998,58933.73349,,91865.8585,22.24768898,228.9520397,60.68455006,33414.9498,100.0,Below_30,2.0,784.1288513,15.0,Foot_or_bicycle,Hightech,616.7115435,2.0,No
4482,,849.6570651000001,119119.4912,Financial,283.2190217,No,420.59142230000003,Yes,Male,After_16:00,0.896804822,0.665831576,6.199752595,0.99267114,5.055921641,3.193615696,7059.0,34.80890272,424.16134510000006,5054.236913000001,51917.83182,No,176897.1445,20.59517771,,65.65472272,80506.23328,60.0,Below_30,1.0,659.3450057,10.0,Public_or_other,Services_or_Retail,471.0813058,2.0,No
6009,8.0,266.40542180000006,32948.20074,Environment,,No,371.0307454,Yes,Female,By_16:00,0.16594837,0.6347139270000001,4.466743364,4.7691456,0.39893546799999996,4.665405347,6974.0,15.33880217,367.2274584,4444.76237,49458.07423,No,,19.16317976,209.8157975,,7984.562779999999,90.0,Below_30,3.0,667.0068064,10.0,Foot_or_bicycle,Public_Sector,598.7980386,0.0,No
8509,4.0,210.2492665,29346.24414,Foreign_Affairs,70.08308885,No,418.7350275,Yes,Female,By_16:00,0.025603864,0.330474578,2.727609319,5.084850618,9.116727358,2.675440456,3941.0,59.35179491,466.72507699999994,5120.800429,53678.612160000004,Maybe,175339.0232,21.60382089,132.3626645,40.64794821,4991.722431,40.0,45_and_up,5.0,662.4067357000001,6.0,Car,Student_or_Unemployed,400.9613273,1.0,No
3414,7.0,195.4402489,29155.97209,Military,65.14674962,No,447.543005,Yes,Male,,0.37017356799999995,0.8873353279999999,7.446148363,6.452647389,1.959915766,2.62756407,7147.0,96.00787302,327.21191569999996,5129.853882,44897.59289,Maybe,200294.7413,18.08899985,181.359978,87.51461145,4319.245736,30.0,Below_30,2.0,580.8191236,9.0,Foot_or_bicycle,Hightech,483.1481978,2.0,Yes
681,5.0,224.74677590000002,23985.56423,Education,74.91559197,No,320.1678528,Yes,Female,By_16:00,0.03648435,0.877148209,9.553832284,4.2426630130000005,3.959772589,0.892494626,9536.0,92.35411871,357.1333423,3915.9452130000004,43220.451160000004,No,102507.454,18.89797191,250.3803318,89.04154203,5697.261512,100.0,45_and_up,2.0,553.5874516,9.0,Public_or_other,Public_Sector,400.30131639999996,1.0,No
5669,7.0,284.707635,31977.7691,Social,94.90254499999999,No,336.9537571,Yes,Male,After_16:00,0.845378135,0.547547032,0.281025432,5.800603721,7.249137156000001,9.534786155,8471.0,89.22504853,373.73371339999994,4117.004997999999,44396.64011,No,113537.8344,19.3321937,237.9468549,76.18551035,9111.395593000001,70.0,45_and_up,3.0,560.7020041000001,7.0,Public_or_other,Industry_or_other,381.2925726,0.0,Yes
5115,8.0,658.0286593,99168.11504,Environment,219.3428864,No,,Yes,Female,After_16:00,0.271411069,0.604106514,5.499415926,8.322782933,0.130062338,4.676706351,8407.0,12.2690748,387.8696923,5296.885096,49951.845010000005,No,204407.5855,19.69440764,122.4648912,64.41922856,48340.64472,90.0,30-45,2.0,638.5620478999999,14.0,Public_or_other,Student_or_Unemployed,488.5357353999999,1.0,No
4998,1.0,463.46253099999996,74037.80404,Military,154.48751030000003,No,479.2478297,Yes,Female,After_16:00,0.7319965270000001,0.173419242,5.304570934,1.252592711,7.86277638,1.062972669,5846.0,81.72732077,460.43195710000003,5713.342211,53272.756369999996,Maybe,229678.4823,21.45767828,146.5017395,4.646504833,24030.87836,30.0,Below_30,1.0,642.5523856000001,6.0,Public_or_other,Public_Sector,360.4776825,1.0,No
111,5.0,505.1378518,60935.913629999995,Social,168.37928390000002,No,361.8967381,Yes,Male,By_16:00,0.9887568379999999,0.713204389,2.763097882,0.6167111270000001,8.982290868,1.844538727,5035.0,14.15026491,430.53676900000005,4480.040919,52655.1624,No,130969.2491,20.74937997,156.4941466,3.883288312,28529.96255,70.0,30-45,1.0,685.8461643999999,9.0,Motorcycle_or_truck,Public_Sector,524.3467969,5.0,No
8353,8.0,1686.141791,87877.66889,Healthcare,562.0472636,Yes,156.35280980000002,Yes,Male,After_16:00,0.6785867040000001,0.438505044,9.840226823,9.185293897000001,7.751206474,4.282552139,3536.0,94.29118582,686.7618459,2937.05179,69521.39884,Yes,24446.20113,26.20614138,391.54916030000004,54.85341984,316469.1738,80.0,45_and_up,3.0,892.9047118999999,10.0,Public_or_other,Services_or_Retail,518.3675393,0.0,Yes
3972,2.0,279.339865,28879.28099,Healthcare,93.11328833,No,310.1520901,Yes,Male,After_16:00,0.75486624,0.326629306,7.931837338999999,2.86883187,6.077205236,0.076430365,7156.0,21.70676384,355.45816060000004,3812.437222,42567.659960000005,No,96194.31899,18.85359808,264.81196830000005,41.629479499999995,8773.197753,80.0,Below_30,0.0,543.5019358,8.0,Foot_or_bicycle,Services_or_Retail,385.1487644,0.0,No
3333,9.0,836.4723703,111279.2785,Environment,278.82412339999996,No,399.1020472,Yes,Female,By_16:00,0.7523241559999999,0.840850804,6.068737246,3.767799793,6.654594127999999,1.7965851609999999,8072.0,52.14519601,395.3710788,4781.762629,49254.89116,No,159282.4441,19.88394022,148.1549054,65.42103977,78031.71594,90.0,45_and_up,1.0,631.406568,13.0,Motorcycle_or_truck,Industry_or_other,471.32478480000003,1.0,Yes
5838,10.0,163.6783351,26848.329569999998,Healthcare,54.55944504,No,492.0931573,Yes,Female,By_16:00,0.973977636,0.216655426,4.895082321,7.616588577999999,9.395617612,0.39064346299999997,5450.0,64.57430299,441.9784148,5804.8884020000005,54923.69137000001,No,242155.6755,21.02328268,59.99452131,45.60186982,3041.292488,80.0,Below_30,4.0,690.4645524,8.0,Foot_or_bicycle,Public_Sector,486.9493268,0.0,No
7852,1.0,285.42168639999994,26439.40868,Environment,95.14056214,No,277.89838619999995,Yes,Male,After_16:00,0.841938015,0.357227764,7.247304493,2.087904757,7.162508145,6.536765681,3347.0,16.638479800000002,485.5945859,3750.1730340000004,57126.157960000004,No,77227.51306,22.03621079,239.82156510000002,4.4451745460000005,9156.867127,90.0,45_and_up,1.0,759.4840642999999,12.0,Car,Industry_or_other,589.3181967,1.0,No
8687,7.0,178.95758480000003,17825.469269999998,Environment,59.65252828,No,298.8216893,Yes,Male,After_16:00,0.40843459299999996,0.166028165,6.480014289,3.630452973,7.037500152000001,5.448632976,5217.0,50.73782292,354.35348450000004,3696.9238619999996,42269.209930000005,No,89294.40198,18.82427912,273.9550478,25.60176197,3628.076658,90.0,30-45,3.0,,9.0,Public_or_other,Industry_or_other,384.38967149999996,0.0,No
2156,3.0,578.9979793,60135.32226,Financial,192.9993264,No,311.583068,Yes,Female,After_16:00,,0.039214942,8.628271814,8.158641255,9.892066461,9.506597011,3148.0,18.34658729,391.5438567,3898.918394,50231.9626,No,97084.00827,19.78746716,235.99162709999996,68.11849037,37451.739330000004,60.0,45_and_up,1.0,679.4508627,7.0,Foot_or_bicycle,Industry_or_other,591.8061698,0.0,Yes
