,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Overall_happiness_score,Num_of_kids_born_last_10_years,Looking_at_poles_int,Married_int,Gender_int,Voting_time_int,Financial_agenda_matters_int,Will_vote_only_large_party_int,Age_group_int,Most_Important_Issue_Social,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Healthcare,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Other,Most_Important_Issue_Military,Main_transportation_Car,Main_transportation_Public_or_other,Main_transportation_Foot_or_bicycle,Main_transportation_Motorcycle_or_truck,Occupation_Services_or_Retail,Occupation_Public_Sector,Occupation_Student_or_Unemployed,Occupation_Hightech,Occupation_Industry_or_other
1243,8.0,211.54833,24281.22427,70.51611,344.3358443,0.141805073,0.17732114699999998,1.192291845,9.453755259,7.066049026,2.782497748,4777.0,65.41023124,,4211.05573,47800.59291,118567.1737,19.59205563,194.5539718,13.86135775,5053.037879,80.0,1.0,624.2232782000002,13.0,488.651829,1.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1244,4.0,-435.2588418,-78454.80299,-145.08628059999995,540.7458421,0.84227156,0.403390781,6.968429915,,0.930554387,3.374152773,6563.0,62.05354838,562.8968455,6533.252112,63391.43369,292406.0658,23.72544721,126.1157902,23.12838135,20914.94254,100.0,1.0,759.9645002000002,14.0,398.5655102,0.0,1.0,0.0,0.0,1.0,1.0,2.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1245,7.0,291.6102124,44132.04543,97.20340414,454.0174886,0.509465845,0.242274166,0.111484104,9.446003386000001,3.148012303,8.713994753,3911.0,78.51583841,461.6085109,5463.391908,57767.28606000001,206131.8799,21.48507647,92.47292714,47.55828769,9555.70518,80.0,6.0,746.073493,11.0,570.4481686,0.0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1246,4.0,539.4992375,59739.15368,179.8330792,332.1922416000001,0.060487954,0.7194783220000001,5.994111302,7.278773605,5.596296589,7.572468538,8170.0,31.2733935,473.6137653,4269.149946,54195.56219,110351.6854,21.76266908,173.7586808,76.24521982,32529.76945,100.0,2.0,691.1931967999999,16.0,463.4431678,1.0,,1.0,1.0,0.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1247,4.0,209.0917005,30045.26085,69.69723349,431.08254580000005,0.915701033,0.949134424,2.872941042,2.436051099,2.188069753,0.291486008,4621.0,30.07550167,381.5193144,5073.864087,46746.4361,185832.1613,19.53251941,177.76576,95.29648183,4937.40159,90.0,1.0,579.8775433999998,11.0,386.8038117,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1248,8.0,1944.09695,298411.2507,648.0323166000002,460.48822419999993,0.28472133,0.839954922,1.341095951,2.211747549,9.249465005,1.736784277,5764.0,18.49661747,87.56805131,4780.018345,15577.64787,212049.4046,9.357780255,624.7909685,12.39023579,420603.9157,90.0,3.0,141.0318936,13.0,32.34365008,0.0,1.0,1.0,1.0,0.0,1.0,2.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1249,3.0,687.004096,89187.27223,229.0013653,389.4617488,0.433124845,0.7625223059999999,3.210443836,2.1441756,3.943240256,4.759183847,4619.0,5.367672909,428.4047051,4751.426899,51780.21693,151680.4538,20.69793963,134.36871259999998,86.12435246,,50.0,0.0,661.1841224,10.0,473.3474259,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1250,9.0,72.95313974,11407.10652,24.31771325,469.0863159,0.9771361,0.250404617,0.934386672,2.626111668,4.058459208,9.329503807,6375.0,93.19150383,426.5789682,5544.021095,51706.58042,220041.9717,20.65378823,114.5815519,24.30644655,625.6688907,90.0,1.0,639.6513462,14.0,417.6432864,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1251,8.0,1781.334043,290155.0615,593.7780142000001,488.659153,0.2770552,0.08217738299999999,6.039884486,4.265567805,4.577689068,5.366973074,3639.0,86.46801198,642.5813007999999,6171.754132,74459.60587999999,238787.7678,25.34918738,200.9342384,14.95243309,,60.0,1.0,947.7520473,9.0,641.1259225,1.0,1.0,1.0,1.0,0.0,1.0,2.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1252,2.0,250.3573602,32162.1202,83.45245341,385.3945437,0.647782903,0.026535500000000004,6.450042475,1.6540146690000002,7.158725252000001,2.95189125,7674.0,42.42606508,,4562.045474000001,46140.46402,148528.9543,18.8162169,185.8505322,49.06253156,7057.7644329999985,30.0,2.0,602.0704557999999,9.0,489.7719695,0.0,0.0,1.0,0.0,0.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1253,9.0,266.7127747,44482.80312,88.90425825,,0.051669929,0.647343372,7.747745665,3.331732105,8.394699881000001,2.863316778,7782.0,12.50513552,453.0538573,5909.557942,55483.51351,250345.1418,21.28506183,57.57736076,98.21944169,8002.871392,100.0,3.0,691.1164421,10.0,466.6669366,0.0,0.0,0.0,0.0,1.0,1.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1254,3.0,160.13370580000003,16991.78039,53.37790195,318.3298662,0.44694914,0.826692834,7.045372743,7.582889167,2.160261045,1.497376109,9539.0,20.53046329,381.3366842,3945.97203,44680.25995,101333.9037,19.52784382,247.5061502,30.36499987,2912.578319,60.0,2.0,565.5081217000002,6.0,380.9442385,2.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1255,4.0,327.1902203,56924.86927,109.0634068,521.9428858,0.646133992,0.394206135,0.287188583,9.998637927,4.10916615,8.387389537,7230.0,57.78594161,,6092.992949,54895.38996,272424.3761,20.89933121,69.367005,64.45776902,12013.8901,80.0,2.0,686.1632876,8.0,481.7303166,0.0,0.0,0.0,1.0,1.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1256,8.0,1223.218372,200480.7803,407.7394573,491.6884465,0.08861931199999999,0.980484945,3.0162671910000003,6.000624857999999,7.397487056,9.965550412999999,9426.0,50.44133884,,5911.411081,51506.97738,241757.5284,22.29940152,353.7078601,16.17170242,166669.2045,70.0,2.0,569.9060207,13.0,146.4003975,2.0,1.0,1.0,0.0,1.0,1.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1257,2.0,331.600114,47470.76679,110.5333713,429.4699983,0.809080635,0.377061341,6.559936992999999,3.979467927,4.3914045810000015,6.560044251,4674.0,12.63827079,353.7841339,5002.26825,44107.81952,,18.80915027,208.1353773,22.68417685,12338.15955,50.0,1.0,546.2244341,10.0,369.7434276,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1258,8.0,1127.754315,112138.2051,375.918105,298.3048797,0.735257378,0.657778359,5.132127241,0.807547763,2.195843523,1.371055574,8233.0,46.05409855,692.4819069,4368.012611,66330.97893,88985.80127000003,26.31505096,371.2617191,45.06092381,141700.3397,80.0,3.0,780.4825394999998,12.0,254.8366707,0.0,1.0,1.0,1.0,1.0,1.0,2.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1259,1.0,902.5385766,79149.99791,300.8461922,263.0912405,0.371356557,0.525437862,0.59506854,8.508432782,2.213358621,9.406983647,9013.0,51.97390085,482.65514739999986,3596.2227,57256.0674,69217.00082,21.96941391,264.41243849999995,63.48554012,90819.27756,60.0,1.0,768.7662462999998,9.0,616.1349791,0.0,0.0,1.0,1.0,1.0,1.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1260,7.0,380.93075310000006,91577.5033,126.97691770000002,721.213784,0.629784686,0.08721537800000001,6.501187186,6.704443802999999,9.252344067000001,5.143126743,6114.0,6.28013846,681.0199322000002,8574.177704000002,78633.10564,520149.3222,26.0963586,286.34345089999994,88.65768758,16260.11455,100.0,1.0,943.5366378,11.0,516.9946408,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1261,3.0,281.41713050000004,37759.5218,93.80571018,402.5290329,0.985811956,0.106360737,5.061349992,5.272140102,2.464256051,2.530065116,3006.0,4.445071332,452.1957806,4929.681890999998,53462.27356,162029.6223,21.2648955,117.8786136,63.14704525,8903.316972,60.0,,,8.0,454.0703284,2.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1262,7.0,1357.375007,142787.1454,452.4583358,315.5807597,0.460000169,0.971310231,6.122274478,3.255976227,2.776769588,5.18129959,4572.0,1.266771788,540.6984765,4237.204551,60040.21324,99591.21592,23.25292404,188.8890777,58.30795306,205181.0039,80.0,2.0,766.4358831000002,11.0,496.49835660000014,1.0,1.0,1.0,1.0,0.0,1.0,2.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1263,4.0,1390.646354,101181.3751,463.5487846,218.2755699,,0.8758122909999999,2.9489314280000003,8.141288541,4.8441055980000005,1.7988490519999998,6478.0,90.74232087,,2908.852993,38654.02852,47644.2244,19.05383549,396.7588592,81.56573526,215351.0245,70.0,2.0,476.8202974,12.0,256.49791630000004,0.0,1.0,1.0,0.0,1.0,0.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1264,4.0,426.7707198,69201.91333,142.25690659999995,486.4573185,0.697658597,0.047770442,3.806976974,9.100139521000001,1.864664599,7.1828877160000015,4658.0,94.60462411,401.8263062,5668.225798,51799.08808,236640.7228,20.04560566,99.23337679,80.06257284,20389.28438,100.0,3.0,657.7504763,15.0,494.9221378,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1265,2.0,186.7900033,,62.26333444,317.32523139999995,0.847374627,0.022210167000000003,5.045262664,1.889025616,9.329974507000001,6.5082149089999985,8846.0,52.52475839,358.3842731000001,3890.02086,42865.58137,,18.93103994,259.2347069,4.513617349,3948.98615,70.0,0.0,545.5894686,7.0,382.6221993,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1266,2.0,158.0750982,17488.11211,52.6916994,331.8950101000001,0.443626677,0.438994029,8.62907157,6.406028622000001,8.343334226,4.982652194,6508.0,32.99747801,371.5528979,4062.055897,49102.29364,110154.2978,19.27570746,232.8258369,15.49038459,2839.106885,80.0,5.0,666.1924707000002,7.0,597.210723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1267,2.0,694.5255793,112272.339,231.5085264,484.95984460000005,0.519857563,0.783701942,8.819326872000001,6.506239422999999,3.098440713,4.053300086,4157.0,55.6505485,453.7747284,5757.147903,55010.86171000001,235186.0509,21.30198884,66.25466254,39.32554133,53837.70634,70.0,1.0,684.383807,7.0,454.981134,0.0,0.0,1.0,1.0,1.0,1.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1268,10.0,170.62026530000003,22058.1726,56.87342177,387.8467641,0.24154483,0.31851861600000003,0.561348088,8.827403213,9.130023462,5.799860391,8085.0,68.30125358,452.7188022,4783.905245,53955.56496,150425.1124,21.27718971,122.6887985,7.395548397000001,3301.459526,60.0,4.0,688.5069419,12.0,484.550687,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1269,6.0,222.2557802,30594.58399,74.08526005,412.96452180000006,0.90491117,0.3924285420000001,2.770208376,4.945253055,5.871879624,2.286783392,6791.0,18.64100487,310.5558264,4750.756871000001,42860.86585,170539.6962,17.622594199999995,209.6293047,19.19944172,5572.711017000001,90.0,1.0,559.8402366,11.0,478.0870812,1.0,0.0,1.0,1.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1270,7.0,560.1718995,70542.24126,186.7239665,377.7888965,0.459601422,0.902522078,9.177255887000001,7.193066627,7.071336822,6.111821625,9695.0,90.33162105,381.9020326,4541.6930299999985,48013.08559,142724.4503,19.5423139,171.1294136,98.8290071,35062.563630000004,90.0,2.0,621.4583655,13.0,479.935293,0.0,0.0,,0.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1271,5.0,325.4192125,42988.94209,108.4730708,,0.806456903,0.39026004,0.410468406,1.949237776,0.560838131,1.913068725,9707.0,58.85529802,434.227183,4831.552466,54478.64564,157061.4655,20.83811851,139.10146630000003,73.79599186,11884.88017,50.0,2.0,713.1137985,9.0,565.3567055999998,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1272,10.0,518.3617615000002,56354.7916,172.78725380000003,326.1513240000001,0.7700106809999999,0.484225308,1.457334724,7.247351655,5.637674092,3.553714049,6235.0,63.10317675,520.0342672,4301.581774,61727.22915,106374.6861,22.80425985,220.3552826,49.83028949,30038.22234,70.0,2.0,817.6006526000001,11.0,633.9093594999998,0.0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1273,9.0,805.2206328,126093.0134,268.40687760000003,469.7830942,0.453347611,0.847680546,9.526352063,8.004135967,6.370438414,1.356699783,6820.0,90.01586738,376.358143,5450.547228,50432.63238,220696.1556,19.39995214,132.3888704,34.43802253,72320.65882000001,30.0,2.0,653.9108194,6.0,536.4203625,0.0,0.0,,1.0,0.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1274,9.0,112.7915574,18058.10492,37.59718578,480.3046969,0.999858394,0.047588342,6.51536284,6.3739570510000005,3.653948444,6.576268964,4981.0,73.54743856,447.1122262,5697.271422,54241.29149,230692.6019,21.1450284,76.64770749,42.41807817,1461.145565,90.0,1.0,674.4995938,8.0,448.1362411,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1275,7.0,523.3416342,55608.31152999999,174.4472114,318.7687042,0.291064003,0.329425181,2.22750162,3.1041569360000003,4.818291392,6.441443108,3535.0,23.23558114,382.1387757,3951.964593,45347.37421,101613.4868,19.54837015,235.4055535,15.11303256,30616.27677,80.0,1.0,579.2192507,8.0,406.8349643,0.0,0.0,1.0,1.0,0.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1276,3.0,269.3743832,34044.962080000005,89.79146108,379.1558982,0.206149067,0.976122483,2.835069131,2.088637264,4.350165683,5.370954392000001,8779.0,55.59333637,454.2633919,4700.085765999998,55113.85265,143759.1951,21.31345565,134.1208985,28.26645374,,30.0,1.0,714.7337517999998,7.0,535.9622185,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1277,1.0,1155.581807,250100.079,385.1939357,649.2835316000002,0.079431784,0.707547941,8.136800374,2.363855245,,3.425044906,3552.0,28.88488506,131.2036946,6755.242705,23800.05801,421569.1044,11.45441813,565.2283542,66.76013931,148769.5621,80.0,4.0,232.2712958,13.0,98.51923488,0.0,1.0,0.0,0.0,0.0,1.0,2.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1278,7.0,758.1629092000002,73147.06782000001,252.7209697,289.4380624,0.221991884,0.095972074,3.753257324,7.349246924,4.639285987,4.537289212,8836.0,63.42514183,479.786909,3853.954442,57467.01418,83774.39199,21.90403865,241.1569978,47.72640832,64130.60951,90.0,3.0,768.6566852000002,12.0,615.8093217,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1279,9.0,275.372309,30492.32163,91.79076968,332.1937678000001,0.431750377,0.343908651,1.293764089,9.771905488,4.31764551,6.846491492,9320.0,49.95455709,383.1920344,4088.321746,46121.55658,110352.6993,19.57529143,217.1298519,70.58644323,8527.336169,70.0,2.0,591.5465507,7.0,426.9086858,2.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1280,1.0,223.468416,21922.25814,74.48947199999998,294.3000876000001,0.946002587,0.977806472,8.537747674,1.99118946,3.0472238430000003,4.267753786,9979.0,75.87718761,501.5545226,3946.109921,60242.8976,86612.54157999999,22.39541298,258.8907986,39.62205704,5633.170911,90.0,3.0,809.4254771000002,15.0,657.192796,2.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1281,6.0,80.18754988,7198.596908,26.72918329,269.3160067,0.45962849,0.072465444,7.955401367999999,5.96730581,5.547833594,1.083616952,6656.0,42.12135021,563.2347879,3819.629643,63398.26876,72531.11149,23.73256808,258.6086991,42.90378322,751.1784229,90.0,2.0,832.9975537,12.0,598.3092879,0.0,1.0,1.0,1.0,1.0,1.0,2.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1282,10.0,828.7445142000001,82782.38449,276.2481714,299.6667239,0.367160167,0.428241741,0.956952723,8.562929353,1.756172588,7.566431448999999,4746.0,25.60619055,532.1952491000002,4061.057737,63221.01043,89800.1454,23.06935736,268.687079,90.7700415,76599.30036000001,90.0,2.0,847.0088357000002,13.0,676.1328783,0.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1283,8.0,150.6968556,23152.06432,50.2322852,460.90008089999986,0.262460124,0.612297486,3.3737546860000003,8.820945951,9.020614461000001,2.73416871,8075.0,17.95917158,404.3099975,5417.620804,51544.77133,212428.8846,20.10746124,103.5374358,68.06571449,2583.514762,100.0,1.0,657.0270528,12.0,494.1160938,0.0,0.0,1.0,0.0,1.0,1.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1284,,165.1495868,14670.51744,55.04986227,266.4950798,0.57813862,0.376612197,8.451051558,3.677478873,6.142665546,6.931778118,8926.0,9.838847513,368.2072516,3401.365301,46414.21677,71019.62755,19.1887272,271.14403710000005,44.06947407,3095.537199,70.0,3.0,628.1929971,8.0,540.3139254,0.0,0.0,1.0,0.0,1.0,1.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1285,5.0,262.4472584,37321.06957,87.48241946,426.6122244,0.903045267,0.656750937,4.678537932,9.774042948,3.130905887,7.210965992,3761.0,57.60483253,499.4200475,5264.962339,57985.928,181997.99,22.34770788,79.78904541,12.70258797,7750.656134000002,100.0,1.0,726.4852735000002,12.0,468.6920166,1.0,0.0,1.0,1.0,1.0,,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1286,6.0,1602.106316,278670.3679,534.0354387,521.8199913,0.23281984,0.938324876,4.489980394,1.505470693,2.235862922,9.238430101,8287.0,0.7100973979999999,432.9718737,6084.14366,57447.06122999999,272296.1033,20.8079762,127.3118459,35.18567246,285737.8852,,0.0,744.8647611,9.0,606.0161513999999,0.0,1.0,0.0,1.0,1.0,0.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1287,1.0,1419.844323,,473.2814409,213.3320341,0.970937107,0.12692202,9.779186144,7.0090529020000005,5.112038683,9.398387515,6757.0,3.381223697,624.6023875,3382.525116,68190.3625,45510.55677,24.99204649,340.3207921,38.223703,224478.6038,60.0,2.0,900.7694155,9.0,634.5881267000002,2.0,1.0,1.0,1.0,0.0,0.0,2.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1288,3.0,159.7697293,,53.25657643,446.029544,0.515133278,0.403043373,5.982128931,3.138811535,9.442059894,0.956332469,5000.0,15.27631474,382.7011377,5225.697715,49845.47551,198942.3541,19.56274873,129.2772856,73.15852339,2899.51951,50.0,4.0,642.2270706,10.0,506.3861845,0.0,0.0,1.0,0.0,1.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1289,10.0,84.94028315,14709.40955,28.31342772,519.5206208999998,0.615872648,0.357557714,3.888215646,0.300608873,7.027806779,8.343039625,7296.0,68.56399369,409.3527202,6013.91165,51198.05038,269901.6755,20.23246698,123.6673726,49.83561952,839.9636168,30.0,3.0,629.4560801,6.0,418.1731396,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1290,9.0,972.2834748,130140.7533,324.0944916,401.5518829,0.273441533,0.973808105,8.263967391,9.888089063999999,1.834350433,2.430131915,3814.0,58.72784064,414.9459372,4845.410703000001,53679.2075,161243.9147,20.37022182,160.3827628,45.07812497,105371.334,70.0,3.0,710.5011082999998,10.0,593.7891531,2.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1291,3.0,645.3121014999998,100277.8986,215.1040338,466.1832548,0.940502395,0.183807056,6.496283845,2.163612633,2.493218239,6.106180997999999,9150.0,38.16676117,426.8010955,5515.434739,51812.58281,217326.8271,20.65916493,111.0619663,11.05443598,46494.84941,70.0,1.0,642.5519167,7.0,423.6252104,0.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1292,7.0,352.7940943,35720.68747,117.5980314,,0.171904417,0.226206318,1.343862778,7.392555501,2.539573596,2.472929335,8003.0,30.31431825,373.8334515,3785.191174,44680.18149,92265.53696,19.33477312,247.3574393,93.63198611,13956.89503,60.0,2.0,575.7321776,5.0,417.8136572,1.0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1293,2.0,384.6755995,51390.16187,,400.7805169,0.041691925,0.7882013809999999,4.838803213,9.721820685,5.024554627,1.291130129,5643.0,49.21154715,394.2009289,4796.207027,49233.63754,160625.0227,19.85449392,147.4943112,63.53107081,16579.927069999998,100.0,1.0,631.4739842,14.0,473.2301931,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1294,6.0,458.4130992,69259.71882000001,152.80436640000005,453.2574589,0.813279036,0.050378546,9.103901065,6.6478173620000005,2.619036802,8.786618914,7058.0,77.54910188,466.1109634,5464.7965159999985,54663.62093,205442.324,21.58960313,98.32769537,9.084047005,23511.97876,70.0,2.0,675.0292446000002,9.0,420.4072634,1.0,0.0,1.0,0.0,1.0,1.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
